member-id,publisher,prefix,pubs-since-2017,doi-checked,force-https
10768,null,null,0,null,null
10769,"Dr. Soetomo University","10.25139",259,"10.25139/ojsinf.v3i1.633",false
10771,"Biocore Group","10.25141",309,"10.25141/2472-102x-2017-9.0175",false
9935,null,null,0,null,null
10067,"Informaatiotutkimus","10.23978",45,"10.23978/inf.65190",true
10066,"Trace - Finnish Journal for Human-Animal Studies","10.23984",6,"10.23984/fjhas.53189",true
11292,"Universidad de Zaragoza","10.26754",764,"10.26754/ojs_tropelias/tropelias.201722241",true
11302,"Anthropological Researches and Studies","10.26758",13,"10.26758/7.1.10",false
4221,"Japan Society of Health Support Science","10.7223",3,"10.7223/apjdm.8.35",true
11315,"Osrodek Pamiec i Przyszlosc","10.26774",159,"10.26774/rzz.183",true
11317,"Caleb University","10.26772",17,"10.26772/cjsms/2017030107",false
11318,"OpenPsych","10.26775",7,"10.26775/oqsps.2017.03.28",true
11319,"Deer Hill Publications","10.26776",21,"10.26776/ijemm.03.01.2018.07",false
11331,null,null,0,null,null
11328,null,null,0,null,null
11329,"Network of Young Doctors and Health Administrators","10.26787",790,"10.26787/nydha-2226-7425-2018-20-1-128-133",false
11330,"e-Sarkiyat Ilmi Arastirmalari Dergisi","10.26791",70,"10.26791/sarkiat.319964",false
11332,"Escuela de Posgrado de la Universidad Nacional del Altiplano","10.26788",56,"10.26788/riepg.2017.42",false
11333,"Sociedade Brasileira de Oncologia Clinica","10.26790",2,"10.26790/bjo20171344ao9",false
11334,"Urban Development Scientific Publishing Pte Ltd","10.26789",22,"10.26789/jsupp.2017.02.010",false
11335,"Associacao Brasileira de Estudos de Defesa - ABED","10.26792",16,"10.26792/rbed.v4n1.2017.75023",true
11337,"Minin University","10.26795",35,"10.26795/2307-1281-2017-4-12",false
11338,"University of Energy and Natural Resources","10.26796",45,"10.26796/jenrm.v1i0.22",false
11339,"STMIK AKAKOM Yogyakarta","10.26798",24,"10.26798/jiko.2018.v3i1.84",true
11340,"Academia Nacional de Estudios Politicos y Estrategios (ANEPE)","10.26797",151,"10.26797/rpye.v0i122.93",false
11341,"SETCOR Conferences and Events","10.26799",21,"10.26799/cp-nanotechfrance2017.10",false
11343,"Kolozsvári Egyetemi Kiadó","10.26801",1,"10.26801/mmo.2017.1.023",false
11344,null,null,0,null,null
11346,"Society for Research and Knowledge Management","10.26803",64,"10.26803/ijlter.17.3.2",false
11442,"Journal of Scientific Perspectives","10.26900",5,"10.26900/jsp.2017.4",false
11472,"Terra Latinoamericana","10.28940",66,"10.28940/terra.v35i2.139",false
11488,"Universitas Sriwijaya","10.28946",23,"10.28946/slrev.vol2.iss1.111.pp69-81",false
11489,"Huitzil - Revista Mexicana de Ornitologia","10.28947",54,"10.28947/hrmo.2017.18.2.279",false
11523,"Journal of Science and Cycling","10.28985",14,"10.28985/171231",false
11527,null,null,0,null,null
11552,"New York Business Global LLC","10.29020",22,"10.29020/nybg.ejpam.v11i1.3201",true
11553,"Levy Library Press","10.29024",529,"10.1016/j.aogh.2017.04.007",true
11571,null,null,0,null,null
11598,"Yong Loo Lin School of Medicine","10.29060",17,"10.29060/taps.2018-3-1/gp1071",false
11608,null,null,0,null,null
11620,"International Center for Intelligent Research","10.29088",6,"10.29088/tcm-gmj.2017.12",false
11623,null,null,0,null,null
11656,null,null,0,null,null
11689,"Editora TantaTinta","10.29142",38,"10.29142/mosb5-14",true
11710,null,null,0,null,null
11711,"Cambridge Encyclopedia of Anthropology","10.29164",10,"10.29164/18cargo",false
3193,"The Japanese Society of Clinical Neuropsychopharmacology","10.5234",12,"10.5234/cnpt.9.7",true
3849,"The Homan Mathematical Society","10.5831",11,"10.5831/hmj.2017.39.1.41",false
3906,"Archives of Pathology and Laboratory Medicine","10.5858",326,"10.5858/arpa.2017-0148-ra",false
3986,"Zonguldak Karaelmas University","10.5961",65,"10.5961/jhes.2017.196",false
5946,"Korean Society for Stem Cell Research","10.15283",27,"10.15283/ijsc17028",false
11720,null,null,0,null,null
11729,"Korean Accounting Information Association","10.29189",56,"10.29189/kaiaair.35.1.13",false
11736,"Revista Cientifica da Faculdade de Medicina de Campos","10.29184",9,"10.29184/1980-7813.rcfmc.101.vol.12.n3.2017",false
11738,"Cuadernos del CLAEH","10.29192",27,"10.29192/claeh.36.1.5",false
11739,"Al-Nahrain Journal for Engineering Sciences","10.29194",20,"10.29194/njes2101",true
11740,"Revista Medica del Uruguay","10.29193",30,"10.29193/rmu.34.1.4",false
11742,"University of Babylon","10.29196",109,"10.29196/jub.v26i2.480",true
11745,"Northern California Open Access Publications","10.29199",53,"10.29199/irnm.101016",true
11746,"Coordinacion de Publicaciones de la Escuela Superior de Economia","10.29201",137,"10.29201/pe-ipn.v2i3.114",false
11749,"Indian Academy of Sciences","10.29195",31,"10.29195/iascs.01.01.0006",false
11753,null,null,0,null,null
11755,"IInsan ve Insan Dergisi","10.29224",20,"10.29224/insanveinsan.311419",false
11756,null,null,0,null,null
11758,"Uluslararasi Ekonomi Isletme ve Politika Dergisi","10.29216",21,"10.29216/ueip.409171",false
11769,"Ikatan Ahli Informatika Indonesia (IAII)","10.29207",35,"10.29207/resti.v1i2.31",false
11770,null,null,0,null,null
11771,null,null,0,null,null
11772,"Communications for Statistical Applications and Methods","10.29220",26,"10.29220/csam.2017.24.6.543",false
11773,null,null,0,null,null
11774,null,null,0,null,null
11775,null,null,0,null,null
11777,"Publishing House Belorusskaya Nauka","10.29235",113,"10.29235/1029-8940-2018-63-1-33-38",false
11782,"Fundacja Upowszechniajaca Wiedze i Nauke Cognitione","10.7341",38,"10.7341/20171314",false
11795,"Poltekkes Kemenkes Yogyakarta","10.29238",81,"10.29238/sanitasi.v9i1.36",false
11799,"Selcuk Universitesi Sosyal Bilimler Meslek Yuksekokulu Dergisi","10.29249",8,"10.29249/selcuksbmyd.314710",false
11813,null,null,0,null,null
11834,"Revista da Escola Superior de Direito Municipal","10.29282",21,"10.29282/esdm.v2i4.38",false
11835,null,null,0,null,null
11844,"Revista Mexicana de Ciencias Forestales","10.29298",164,"10.29298/rmcf.v8i44.103",false
11849,null,null,0,null,null
11850,"Journal of Al-Qadisiyah for Computer Science and Mathematics","10.29304",47,"10.29304/jqcm.v10i1",false
11851,"Institut Agama Islam Negeri (IAIN) Bengkulu","10.29300",19,"10.29300/madania.v21i2.605",false
11852,null,null,0,null,null
11853,"Universitas Mataram","10.29303",333,"10.29303/jpft.v2i3.295",false
11855,"Pope John Paul II State School of Higher Education in Biala Podlaska","10.29316",21,"10.29316/rs.2017.39",false
11857,null,null,0,null,null
11858,"Universitas Islam Bandung (Unisba)","10.29313",149,"10.29313/ethos.v0i0",true
11867,"The Korean Society Of East-West Comparative Literature","10.29324",57,"10.29324/jewcl.2017.06.40.317",false
11874,"Pen Academic Publishing","10.29329",78,"10.29329/ijiape.2017.84.1",false
11879,"Society of Contemporary Art Science","10.29330",9,"10.29330/jcas.2017.12.21.2.95",false
11880,"Korea Research Association of International Commerce","10.29331",46,"10.29331/jkraic.2017.08.17.4.21",false
11891,null,null,0,null,null
11895,"Sociedad Mexicana de Historia de la Educacion AC","10.29351",26,"10.29351/rmhe.v5i9.93",false
11898,null,null,0,null,null
11902,"Polskie Towarzystwo Diagnostyki Technicznej","10.29354",22,"10.29354/diag/86414",false
11907,"Majalah BIAM","10.29360",6,"10.29360/mb.v13i2.3530",false
11910,"Iğdır Üniversitesi","10.29355",30,"10.29355/iuif.2018.1",false
11911,"Euro-Asian Accrediting Association","10.29357",31,"10.29357/issn.2521-179x.2018.20.12",false
11914,null,null,0,null,null
11920,"Plurais - Revista Disciplinar","10.29378",21,"10.29378/plurais.2447-9373.v2.n1",false
11921,null,"10.29370",1,"10.29370/siarj/vol3iss2",true
11922,"Revista Brasileira de Medicina Veterinaria","10.29374",10,"10.29374/2527-2179.bjvm0081",false
11924,"Navegando Publicações","10.29388",4,"10.29388/isbn.978-85-53111-00-8-0",true
11927,"Revista Agronomia Brasileira","10.29372",22,"10.29372/rab201809",false
11928,"Revista Brasileira de Fisica Medica","10.29384",27,"10.29384/rbfm.2016.v10.n1.p2-8",false
11929,null,null,0,null,null
11935,"Anais Educon UFS","10.29380",3,"10.29380/2017.11.01.02",false
11948,"Universitas Muhammadiyah Pontianak","10.29406",48,"10.29406/jmm.v13i2.772",false
11958,null,null,0,null,null
11959,"Qartuppi","10.29410",4,"10.29410/qtp.18.03",false
11979,null,null,0,null,null
11980,"The Aviation Management Society of Korea","10.30529",6,"10.30529/amsok.2018.16.1.001",false
11981,null,null,0,null,null
11982,"Publishing House Baltija Publishing","10.30525",162,"10.30525/2256-0742/2017-3-4-216-223",false
11985,"The World Academy of Research in Science and Engineering","10.30534",5,"10.30534/ijatcse/2018/01712018",false
11986,"Sukkur IBA University","10.30537",51,"10.30537/sjcms.v1i1.6",false
11988,"Kielce University of Technology","10.30540",11,"10.30540/sae-2018-007",false
11989,null,null,0,null,null
11991,"Academy of IRMBR","10.30543",28,"10.30543/7-1(2018)-19",false
11992,"The Journal of Collegiate Emergency Medical Services","10.30542",8,"10.30542/jcems.2018.01.01.02",false
11993,null,null,0,null,null
11994,"Faculty of Journalism, Lomonosov Moscow State University","10.30547",22,"10.30547/mediascope.1.2018.8",false
11995,"Editorial Committee of the Swedish Institutes at Athens and Rome (ECSI)","10.30549",13,"10.30549/opathrom-10-12",false
11996,"Association of Metallurgical Engineers of Serbia","10.30544",14,"10.30544/338",true
11997,"Universidad de Manizales","10.30554",44,"10.30554/archmed.17.2.1929.2017",false
8184,"State Islamic University of Raden Fatah Palembang","10.19109",135,"10.19109/intizar.v23i1.1271",false
8194,"The Criticism and Theory Society of Korea","10.19116",37,"10.19116/theory.2017.22.2.63",false
8195,"Bulletin of the Mineral Research and Exploration","10.19111",49,"10.19111/bulletinofmre.336469",false
8192,"The Korean Society for the Study of Educational Principles","10.19118",4,"10.19118/edp.2017.22.1.71",false
8193,"Cineforum","10.19119",27,"10.19119/cf.2017.08.27.73",false
8198,"ACTS Theology Institute","10.19114",47,"10.19114/atj.34.13",false
8199,"Biotropica","10.19121",2,"10.19121/2018.dse.dmx3404800000",true
8196,"Office Editora","10.19122",1,"10.19122/978587181459201701",false
8197,null,null,0,null,null
8200,null,null,0,null,null
8201,null,null,0,null,null
8187,"IG Komi SC UB RAS","10.19110",68,"10.19110/2221-1381-2017-5-20-30",false
8189,"The Pukyung Institute for Korean History","10.19120",18,"10.19120/cy.2017.04.40.337",false
8188,"SDU Journal of Natural and Applied Sciences","10.19113",215,"10.19113/sdufbed.12478",false
8191,null,null,0,null,null
8202,null,null,0,null,null
8206,"Middle Black Sea Journal of Health Science","10.19127",25,"10.19127/mbsjohs.370490",false
8204,"Sakarya University Journal of Education","10.19126",75,"10.19126/suje.286523",false
8205,"Turkish Journal of Education","10.19128",22,"10.19128/turje.331727",false
8207,"The International Association of Comparative Korean Studies","10.19115",27,"10.19115/cks.25.1.1",false
8211,"CONSINTER","10.19135",45,"10.19135/revista.consinter.00005.04",true
8210,null,null,0,null,null
8209,"Faculdade de Biblioteconomia Comunicacao","10.19132",135,"10.19132/1808-5245241.41-64",false
8208,null,null,0,null,null
8214,"Portuguese Journal of Mental Health Nursing","10.19131",37,"10.19131/rpesm.0164",false
8213,"Universidad Juarez Autonoma de Tabasco","10.19136",76,"10.19136/era.a4n11.990",false
8212,null,null,0,null,null
2900,"Universitat Politecnica de Valencia","10.4995",1571,"10.4995/lyt.2017.8740",true
532,"Institute of Electronics, Information and Communications Engineers (IEICE)","10.1587",2732,"10.1587/transfun.e101.a.488",true
624,"Japanese Society of Human-Environment System","10.1618",2,"10.1618/jhes.19.049",true
2024,"The Japanese Nematological Society","10.3725",4,"10.3725/jjn.47.9",true
2266,"Japanese Neural Network Society","10.3902",41,"10.3902/jnns.24.39",true
2145,"Japanese Society for Pharmacoepidemiology","10.3820",9,"10.3820/jjpe.22.1",true
3542,"International Research and Cooperation Association for Bio & Socio-Sciences Advancement (IRCA-BSSA)","10.5582",270,"10.5582/bst.2017.01323",true
3396,"Japan Society of Physical Education, Health, and Sport Sciences","10.5432",106,"10.5432/jjpehss.16099",true
3740,"The Japan Society of Computer Aided Surgery","10.5759",57,"10.5759/jscas.19.123",true
4697,null,null,0,null,null
8228,null,null,0,null,null
8229,null,null,0,null,null
8230,null,null,0,null,null
8231,"Centro Latino Americano de Estudios en Informatica","10.19153",31,"10.19153/cleiej.20.3.1",false
8159,"Institute of Development Studies","10.19088",66,"10.19088/1968-2017.131",false
8235,"Turkish Journal of Agricultural Research (TUTAD)","10.19159",49,"10.19159/tutad.309382",false
8236,"Journal of Yasar University","10.19168",11,"10.19168/jyasar.341755",false
8237,"East European and Balkan Institute","10.19170",39,"10.19170/eebs.2017.41.3.87",false
8238,"Ege Journal of Medicine","10.19161",98,"10.19161/etd.344292",false
8239,"The City History Compilation Committee of Busan","10.19169",30,"10.19169/hd.2017.2.33.1",false
8241,"Volgograd State Medical University","10.19163",153,"10.19163/1994-9480-2017-1(61)-3-9",false
8240,"Uludag Universitesi Egitim Fakultesi Dergisi","10.19171",31,"10.19171/uefad.369222",false
8242,null,null,0,null,null
8245,null,null,0,null,null
8244,null,null,0,null,null
8247,"Universitas Pelita Harapan","10.19166",78,"10.19166/derema.v12i1.357",true
8246,"Northumbria University Library","10.19164",50,"10.19164/ijcle.v24i2.599",false
8256,"Korea Real Estate Analysts Association","10.19172",32,"10.19172/kreaa.23.1.2",false
8250,null,null,0,null,null
8253,null,null,0,null,null
8255,null,null,0,null,null
8260,"Asociacion Colombiana de Profesores de Ingles - ASOCOPI","10.19183",32,"10.19183/how.25.1.391",true
8258,"UPT Penerbitan Universitas Jember","10.19184",324,"10.19184/jpe.v11i1.5006",true
8259,"Sciencematters","10.19185",62,"10.19185/matters.201706000012",true
7682,"Center for International Area Studies, HUFS","10.18327",56,"10.18327/jias.2017.04.21.1.39",false
8263,"The Journal of Ege University Faculty of Agriculture","10.20289",117,"10.20289/zfdergi.386559",false
8261,"Institute of Chinese Study Pusan National University","10.20288",44,"10.20288/jcs.2017.20.1.",false
8270,null,null,0,null,null
8268,"Turkiye Sosyal Arastirmalar Dergisi","10.20296",3,"10.20296/tsadergisi.308628",false
8269,"International Academy of Global Business and Trade","10.20294",13,"10.20294/jgbt.2017.13.2.",false
8266,"Central Institute of Cultural Heritage","10.20292",19,"10.20292/jcich.2017.22.95",false
8267,"The Korean Academy of Scientific Criminal Investigation","10.20297",32,"10.20297/jsci.2017.11.4.245",true
8264,null,null,0,null,null
8265,"Ural State University of Railway Transport (USURT)","10.20291",165,"10.20291/2079-0392-2017-4-96-105",false
2260,"Universidade Tecnologica Federal do Parana (UTFPR)","10.3895",302,"10.3895/rebrapa.v8n1.3651",true
6872,"Национальный исследовательский университет \"Высшая школа экономики\"","10.17323",627,"10.17323/978-5-7598-1587-7_5-22",true
8271,"Universidade da Beira Interior","10.20287",137,"10.20287/doc.d23",false
1320,"Portico","10.3730",569,"10.1037/a0041033",false
8278,"Tambov State University - G.R. Derzhavin","10.20310",518,"10.20310/1810-0198-2017-22-5-1172-1178",false
8277,"Korean Society of Interpretation and Translation Studies","10.20305",17,"10.20305/it201702153176",false
8276,"Korean Comparative Education Society","10.20306",46,"10.20306/kces.2017.27.4.97",false
8275,"Humanitas Uluslararasi Sosyal Bilimler Dergisi","10.20304",62,"10.20304/humanitas.338081",false
8274,null,null,0,null,null
8273,"The Korean Society of Pharmacognosy (KAMJE)","10.20307",50,"10.20307/nps.2017.23.3.151",true
8281,"Universidad de Cuenca","10.18537",65,"10.18537/mskn.08.01.03",true
8280,"University of Victoria Libraries","10.18357",87,"10.18357/jcs.v42i2.17840",false
8286,null,null,0,null,null
8285,"Statisztikai Szemle","10.20311",57,"10.20311/stat2017.08-09.hu0873",false
8283,"Dimenziok: matematikai kozlemenyek","10.20312",8,"10.20312/dim.2017.02",false
8287,"Korea Evangelical Missiological Society","10.20326",30,"10.20326/kems.39.3.13",false
8288,null,null,0,null,null
8289,null,null,0,null,null
8290,null,null,0,null,null
8291,"Littera Turca Journal of Turkish Language and Literature","10.20322",43,"10.20322/littera.355519",false
3489,"Japan Atherosclerosis Society","10.5551",232,"10.5551/jat.36004",true
7437,"IOS Press","10.3233",7359,"10.3233/jcm-180796",true
8293,"Sociedade Brasileira de Sociologia","10.20336",44,"10.20336/rbs.191",false
8295,null,null,0,null,null
8300,"ARI Journal","10.18432",43,"10.18432/r2c626",true
8301,"Business and Economics Research Journal","10.20409",82,"10.20409/berj.2017.59",false
8302,"Verso","10.20333",167,"10.20333/2541-9315-2017-178-184",false
8298,"Allattani Kozlemenyek","10.20331",5,"10.20331/allkoz.2017.102.1-2.95",false
8299,null,null,0,null,null
8305,null,null,0,null,null
8304,"University of Alberta Libraries","10.18435",7,"10.18435/b53s3d",true
8307,"Universidad Carlos III de Madrid","10.20318",456,"10.20318/hn.2018.4043",true
8306,"Croatian Natural History Museum","10.20302",27,"10.20302/nc.2017.26.27",true
